Transaction ID,Date,Time,Store ID,Product ID,Quantity Sold,Price per Unit,Total Sales,Discount,Payment Method,Customer ID
T006354,2024-06-30,10:49 AM,S006,P00268,5,41113.58,205567.9,49647.26,Mobile Payment,C00120
T006203,2021-06-17,06:15 PM,S001,P00153,3,51677.33,155031.99,33834.89,Mobile Payment,C00521
T002199,2024-02-05,08:35 PM,S005,P00294,4,40052.3,160209.2,4268.22,Debit Card,C00164
T007795,2023-09-02,11:25 AM,S003,P00317,3,48813.71,146441.13,24055.02,Mobile Payment,C00531
T004701,2024-01-28,12:27 PM,S004,P00156,2,6987.44,13974.88,3668.03,Cash,C00178
T001711,2022-03-26,04:52 PM,S008,P002,1,9075.63,9075.63,359.03,Cash,C00312
T001815,2020-11-21,02:04 PM,S001,P00152,2,12097.79,24195.58,3529.72,Mobile Payment,C00166
T003634,2022-11-17,08:42 PM,S006,P0032,4,36907.13,147628.52,15871.98,Debit Card,C00614
T005552,2020-12-25,01:31 PM,S005,P00289,4,83740.78,334963.12,32081.51,Mobile Payment,C0026
T003679,2021-06-28,06:22 PM,S002,P00369,2,32059.7,64119.4,7072.07,Mobile Payment,C0080
T0022,2022-02-20,07:52 PM,S005,P00314,2,55929.15,111858.3,18750.37,Cash,C00148
T001909,2021-10-11,05:28 PM,S004,P00339,1,49228.42,49228.42,8491.87,Cash,C00210
T008371,2024-03-11,02:14 PM,S005,P00273,5,11712.91,58564.55,6799.88,Mobile Payment,C00161
T002166,2020-01-19,11:59 AM,S005,P00232,3,63166.58,189499.74,53381.53,Credit Card,C00382
T004826,2020-01-02,08:31 PM,S004,P00339,4,68440.96,273763.84,27174.48,Credit Card,C00169
T004386,2021-03-07,10:29 AM,S006,P00111,1,73847.72,73847.72,18012.9,Debit Card,C00572
T008386,2020-04-05,10:59 AM,S007,P004,2,88142.57,176285.14,34834.8,Debit Card,C00220
T006757,2024-01-21,02:41 PM,S002,P0025,2,93694.26,187388.52,17823.75,Credit Card,C0044
T006181,2020-03-07,12:35 PM,S001,P00286,1,17773.36,17773.36,87.78,Mobile Payment,C00342
T007002,2021-01-31,04:07 PM,S006,P00258,2,92965.03,185930.06,28235.76,Debit Card,C00369
T001928,2021-12-19,02:29 PM,S005,P00317,5,22620.03,113100.15,21192.85,Debit Card,C0010
T002334,2020-05-26,02:50 PM,S001,P00302,3,20655.81,61967.43,2211.14,Mobile Payment,C00220
T002153,2023-01-04,08:08 PM,S007,P00218,5,67977.88,339889.4,87660.77,Mobile Payment,C00528
T001878,2021-05-01,11:15 AM,S002,P0025,1,65450.58,65450.58,11983.92,Cash,C0073
T008158,2024-04-04,02:38 PM,S007,P00223,5,60773.33,303866.65,15094.27,Mobile Payment,C00101
T005085,2024-02-26,02:55 PM,S007,P00234,4,60099.65,240398.6,17738.36,Credit Card,C00414
T006713,2022-01-30,02:55 PM,S002,P00344,1,78247.96,78247.96,6490.24,Debit Card,C00554
T00624,2022-11-24,03:31 PM,S006,P00274,1,41668.69,41668.69,6350.83,Debit Card,C00604
T004968,2021-07-02,02:32 PM,S007,P00210,5,99439.12,497195.6,75699.93,Mobile Payment,C0058
T004458,2021-07-15,12:32 PM,S005,P0099,4,62256.98,249027.92,39215.36,Debit Card,C00636
T009013,2021-02-17,01:49 PM,S003,P00203,3,69522.61,208567.83,3274.12,Cash,C00669
T005231,2020-01-10,11:12 AM,S006,P00336,1,22906.1,22906.1,1176.16,Debit Card,C00552
T002787,2020-01-05,12:32 PM,S001,P0027,3,39700.25,119100.75,10261.24,Mobile Payment,C00331
T003002,2020-03-02,08:35 PM,S008,P00148,4,68459.19,273836.76,5555.39,Cash,C00621
T005413,2022-06-18,06:22 PM,S004,P00182,3,90243.13,270729.39,13191.21,Mobile Payment,C00379
T007696,2020-02-14,03:52 PM,S001,P0095,1,11017.5,11017.5,3172.79,Credit Card,C0076
T002921,2022-02-12,05:33 PM,S006,P00235,1,8449.23,8449.23,2519.36,Cash,C00538
T001120,2020-01-03,08:27 PM,S005,P00324,5,35562.05,177810.25,3659.04,Credit Card,C00671
T00853,2020-04-26,08:06 PM,S002,P00171,3,61307.7,183923.1,13816.14,Mobile Payment,C00424
T008837,2021-01-21,09:33 PM,S008,P00354,4,60932.41,243729.64,30343.12,Credit Card,C00624
T001152,2023-11-22,09:53 PM,S002,P0040,1,45221.74,45221.74,7509.27,Mobile Payment,C00316
T004522,2020-01-08,06:11 PM,S005,P0096,4,55106.99,220427.96,56547.53,Cash,C0019
T004370,2021-06-19,12:53 PM,S002,P00129,2,97702.95,195405.9,30528.6,Cash,C0098
T006021,2022-04-26,12:02 PM,S001,P00316,4,70209.1,280836.4,20809.91,Cash,C00189
T008234,2021-04-16,07:37 PM,S003,P0045,2,94998.97,189997.94,26727.68,Cash,C0096
T005606,2020-11-21,08:18 PM,S002,P00319,3,52768.44,158305.32,45537.95,Credit Card,C00179
T00366,2022-07-22,12:47 PM,S008,P00219,4,59909.55,239638.2,31595.18,Credit Card,C0071
T007567,2022-09-18,04:25 PM,S003,P003,2,1750.39,3500.78,540.02,Credit Card,C00216
T007356,2023-02-23,04:27 PM,S001,P00168,3,97443.34,292330.02,29015.0,Mobile Payment,C00419
T002052,2020-10-09,08:45 PM,S008,P00373,2,42861.72,85723.44,1288.49,Cash,C0076
T008910,2021-05-30,06:10 PM,S006,P00324,3,44886.65,134659.95,16213.81,Mobile Payment,C00352
T003727,2024-07-02,07:41 PM,S005,P00327,2,71539.47,143078.94,10572.99,Debit Card,C00572
T005892,2023-12-10,06:42 PM,S001,P00115,1,55502.75,55502.75,9003.91,Debit Card,C00185
T007605,2023-09-18,06:51 PM,S006,P0097,2,14264.5,28529.0,8257.31,Mobile Payment,C00252
T005117,2021-01-29,11:16 AM,S008,P00195,4,15370.33,61481.32,12297.4,Debit Card,C00546
T003512,2020-08-23,12:29 PM,S006,P00362,1,92626.63,92626.63,15332.2,Mobile Payment,C00357
T00872,2024-03-05,06:01 PM,S002,P0069,3,11612.38,34837.14,6003.44,Cash,C00557
T00514,2022-11-05,09:44 PM,S003,P00278,3,34087.06,102261.18,17109.04,Credit Card,C001
T008839,2021-01-23,01:21 PM,S002,P00240,1,27742.53,27742.53,5323.34,Cash,C00580
T001985,2023-06-06,04:36 PM,S007,P0069,1,78746.18,78746.18,15270.33,Cash,C00556
T004324,2024-06-13,06:22 PM,S006,P00359,2,79494.91,158989.82,41664.05,Debit Card,C00256
T004764,2020-09-23,08:19 PM,S004,P0076,2,74725.64,149451.28,6134.34,Mobile Payment,C00666
T008959,2021-05-28,10:18 AM,S002,P00122,4,63919.34,255677.36,24782.57,Cash,C00599
T004152,2022-02-21,05:52 PM,S006,P00245,4,25760.05,103040.2,29656.01,Debit Card,C00257
T002870,2022-01-17,07:07 PM,S003,P0072,2,38563.5,77127.0,7586.57,Debit Card,C00546
T001993,2021-08-14,04:29 PM,S007,P00371,3,37786.74,113360.22,25934.21,Credit Card,C0084
T0063,2021-07-16,06:32 PM,S007,P00135,3,71466.02,214398.06,59890.18,Cash,C00219
T003948,2023-03-04,11:48 AM,S007,P0057,1,57465.41,57465.41,9488.15,Debit Card,C00377
T00467,2021-10-22,04:10 PM,S008,P00350,1,17323.52,17323.52,4735.44,Credit Card,C00545
T003856,2022-12-04,12:47 PM,S006,P0036,5,19957.15,99785.75,7525.88,Debit Card,C00416
T006755,2021-10-30,06:53 PM,S008,P0024,3,66617.85,199853.55,20586.59,Mobile Payment,C00461
T008702,2022-10-05,06:07 PM,S002,P0099,2,58533.96,117067.92,34882.05,Credit Card,C00423
T007511,2020-06-13,05:13 PM,S008,P0079,2,13282.12,26564.24,2671.87,Debit Card,C0098
T00220,2021-05-01,03:08 PM,S002,P00155,5,55687.96,278439.8,64269.39,Debit Card,C00220
T006764,2021-04-14,08:53 PM,S008,P00172,4,15490.95,61963.8,11986.09,Credit Card,C00646
T005680,2020-02-02,05:32 PM,S007,P00118,3,29375.37,88126.11,11790.52,Debit Card,C00662
T008393,2021-09-11,11:10 AM,S003,P00188,1,45573.16,45573.16,3967.77,Credit Card,C00317
T004049,2020-01-28,06:44 PM,S008,P00162,2,20890.19,41780.38,3410.18,Mobile Payment,C00468
T00904,2022-02-15,04:33 PM,S004,P007,5,61426.6,307133.0,11284.94,Mobile Payment,C00273
T005963,2023-09-23,12:20 PM,S005,P00331,5,6504.95,32524.75,5321.92,Credit Card,C00325
T002159,2020-02-23,12:40 PM,S002,P0030,1,75101.61,75101.61,2589.34,Debit Card,C00664
T006444,2022-04-17,01:31 PM,S003,P00377,4,75906.4,303625.6,16606.91,Mobile Payment,C00339
T005705,2022-07-18,11:45 AM,S007,P00332,3,50104.82,150314.46,27309.05,Mobile Payment,C00408
T006850,2024-07-08,04:02 PM,S004,P00366,4,91203.71,364814.84,48598.53,Debit Card,C00534
T002769,2022-11-10,08:01 PM,S008,P0028,5,92341.44,461707.2,75518.45,Debit Card,C00294
T005145,2023-01-15,10:05 AM,S001,P00153,1,80612.32,80612.32,17285.31,Credit Card,C00316
T006596,2023-09-17,05:16 PM,S002,P00282,1,35648.6,35648.6,974.02,Debit Card,C00301
T003769,2021-05-25,10:27 AM,S007,P00337,2,63704.87,127409.74,34556.92,Credit Card,C00491
T005712,2023-06-08,01:19 PM,S003,P00305,4,10081.28,40325.12,5653.65,Cash,C00332
T007589,2022-03-17,03:06 PM,S008,P00376,2,72125.3,144250.6,12862.91,Mobile Payment,C0027
T001377,2023-06-28,05:23 PM,S007,P00208,2,13513.05,27026.1,6275.46,Mobile Payment,C00339
T002130,2021-06-18,04:27 PM,S007,P0069,1,15014.37,15014.37,2685.03,Mobile Payment,C00638
T008510,2023-02-07,02:48 PM,S001,P00119,5,5401.43,27007.15,3545.76,Debit Card,C0013
T005409,2020-04-29,06:11 PM,S006,P00147,5,1423.47,7117.35,1164.97,Mobile Payment,C00160
T00422,2021-02-10,08:48 PM,S008,P002,5,51281.07,256405.35,62947.89,Credit Card,C00190
T00885,2024-03-20,05:26 PM,S006,P00156,2,40995.45,81990.9,3683.4,Mobile Payment,C0016
T005850,2023-04-26,11:16 AM,S001,P00101,5,6682.78,33413.9,7696.03,Mobile Payment,C00485
T00218,2021-01-11,04:55 PM,S002,P00355,1,90258.98,90258.98,12413.04,Mobile Payment,C00616
T008970,2023-08-22,07:50 PM,S007,P00100,5,17788.73,88943.65,5300.14,Debit Card,C0052
T008867,2021-07-24,08:48 PM,S006,P00273,2,88245.23,176490.46,26230.38,Cash,C00272
T003081,2022-04-21,07:55 PM,S006,P00177,3,53162.27,159486.81,26747.17,Cash,C00551
T007335,2021-02-16,04:04 PM,S001,P00202,1,43072.57,43072.57,6986.0,Credit Card,C00208
T003910,2021-09-05,03:55 PM,S004,P00194,5,35896.95,179484.75,16182.26,Cash,C0060
T006226,2022-05-25,09:36 PM,S005,P00194,5,80168.96,400844.8,37156.44,Debit Card,C00172
T006132,2022-03-22,10:33 AM,S002,P00314,1,66140.15,66140.15,667.73,Mobile Payment,C00555
T007030,2022-10-29,07:37 PM,S003,P00159,3,85278.18,255834.54,28535.29,Credit Card,C0010
T003830,2021-03-26,12:54 PM,S002,P00325,1,81787.18,81787.18,15015.68,Mobile Payment,C00295
T002130,2021-10-25,11:52 AM,S007,P00208,5,67518.14,337590.7,49066.78,Mobile Payment,C0092
T007658,2022-05-03,09:35 PM,S003,P00246,5,90578.76,452893.8,13769.55,Debit Card,C0030
T008235,2022-01-29,04:49 PM,S007,P0014,2,12568.19,25136.38,6089.58,Mobile Payment,C00333
T008563,2022-11-12,11:33 AM,S004,P00264,3,53750.54,161251.62,4178.07,Mobile Payment,C00307
T001331,2022-03-28,10:35 AM,S003,P00200,2,46176.56,92353.12,26718.56,Debit Card,C00107
T004840,2023-02-13,03:30 PM,S007,P00166,2,31215.11,62430.22,9608.23,Credit Card,C00342
T003684,2020-03-25,01:49 PM,S003,P00147,4,74670.15,298680.6,51963.6,Credit Card,C00331
T00781,2020-10-22,02:17 PM,S005,P00185,4,87951.53,351806.12,3960.28,Mobile Payment,C00539
T001499,2021-02-28,10:06 AM,S007,P0014,3,48101.99,144305.97,17070.06,Debit Card,C00490
T006470,2023-09-13,06:52 PM,S005,P0060,3,54369.13,163107.39,40972.47,Debit Card,C00407
T004913,2023-05-29,06:48 PM,S005,P00297,5,31424.49,157122.45,35783.9,Cash,C0075
T001689,2022-05-16,01:26 PM,S004,P007,1,64154.81,64154.81,5888.99,Mobile Payment,C00148
T006909,2020-11-13,12:07 PM,S002,P0023,2,16547.52,33095.04,2282.79,Cash,C00538
T004260,2022-01-04,04:27 PM,S002,P00134,2,73859.42,147718.84,40116.65,Debit Card,C00106
T005991,2023-10-16,02:48 PM,S005,P0096,2,13674.89,27349.78,6094.74,Cash,C00380
T00373,2020-08-07,03:23 PM,S008,P00126,1,52899.09,52899.09,9091.0,Mobile Payment,C00108
T002387,2020-08-26,05:24 PM,S005,P00166,4,46395.57,185582.28,27744.62,Credit Card,C0076
T002331,2022-04-29,08:07 PM,S004,P0071,4,55487.83,221951.32,41079.28,Mobile Payment,C00202
T002541,2020-09-11,02:26 PM,S002,P0054,3,26114.69,78344.07,6983.05,Cash,C00443
T00162,2023-10-22,02:11 PM,S006,P00101,5,75391.9,376959.5,87686.17,Debit Card,C00110
T006692,2020-07-09,12:01 PM,S006,P00283,1,28525.13,28525.13,3098.24,Credit Card,C00251
T00259,2021-11-21,11:21 AM,S007,P00227,1,2085.27,2085.27,264.94,Credit Card,C00376
T003734,2020-06-01,01:03 PM,S006,P00192,3,6331.4,18994.2,5174.84,Cash,C0011
T007196,2024-06-19,08:48 PM,S008,P0039,2,98412.47,196824.94,40189.17,Mobile Payment,C00394
T001038,2020-09-09,04:00 PM,S005,P00366,2,63102.0,126204.0,10453.45,Cash,C00137
T002016,2023-03-06,10:13 AM,S005,P00241,1,58708.98,58708.98,5203.72,Cash,C0084
T002090,2023-05-23,08:06 PM,S003,P00297,1,1150.73,1150.73,159.87,Mobile Payment,C00654
T004986,2021-02-02,07:24 PM,S007,P00247,1,26032.85,26032.85,1670.37,Debit Card,C00363
T006736,2022-02-17,07:14 PM,S001,P0019,1,66281.75,66281.75,18383.75,Cash,C0085
T00844,2020-10-23,09:10 PM,S003,P00277,1,30925.54,30925.54,4993.69,Mobile Payment,C006
T00166,2024-01-05,05:46 PM,S007,P0071,4,26666.25,106665.0,22933.95,Mobile Payment,C00206
T006510,2023-05-05,08:17 PM,S001,P0088,3,54247.74,162743.22,1402.07,Credit Card,C00671
T003231,2020-07-11,07:06 PM,S004,P00289,3,77441.71,232325.13,57992.13,Cash,C00315
T00206,2022-02-08,01:59 PM,S008,P00229,2,28193.13,56386.26,15112.85,Credit Card,C00483
T008373,2020-01-23,05:21 PM,S001,P0085,1,60114.07,60114.07,702.1,Cash,C00515
T007862,2021-06-21,04:12 PM,S008,P00147,2,74671.07,149342.14,13619.19,Credit Card,C0090
T00961,2024-01-27,03:09 PM,S004,P0030,4,55947.74,223790.96,62025.05,Mobile Payment,C00487
T005357,2021-12-05,05:21 PM,S008,P00291,3,26149.04,78447.12,15833.78,Debit Card,C00542
T005732,2022-05-18,09:01 PM,S007,P00141,4,71595.63,286382.52,9622.42,Cash,C00282
T002929,2021-04-15,06:03 PM,S001,P00255,4,61557.06,246228.24,36691.5,Mobile Payment,C00515
T003307,2021-03-10,08:51 PM,S005,P00373,1,59307.65,59307.65,6713.83,Cash,C00528
T00917,2024-06-30,06:10 PM,S001,P00258,3,9655.9,28967.7,502.84,Credit Card,C00499
T00183,2023-09-21,12:03 PM,S005,P00297,2,51674.59,103349.18,12886.1,Debit Card,C00462
T008449,2023-08-01,06:53 PM,S006,P00159,3,23942.15,71826.45,6840.79,Cash,C00497
T004948,2021-02-04,02:15 PM,S005,P00341,3,47452.27,142356.81,28781.81,Debit Card,C00332
T001813,2022-02-21,01:27 PM,S002,P00283,2,29219.37,58438.74,9660.52,Credit Card,C00338
T003432,2021-05-20,05:44 PM,S001,P00182,5,6366.62,31833.1,1562.59,Debit Card,C00448
T007539,2021-05-30,07:31 PM,S004,P00292,1,12104.59,12104.59,2456.48,Debit Card,C00231
T002923,2021-08-01,12:48 PM,S001,P00258,1,69284.07,69284.07,15610.75,Mobile Payment,C00125
T002195,2021-09-28,04:23 PM,S001,P00209,2,40544.54,81089.08,3244.06,Debit Card,C00216
T007047,2020-02-02,08:03 PM,S001,P0062,4,85678.48,342713.92,40627.94,Mobile Payment,C00639
T002490,2023-02-20,01:17 PM,S003,P00146,5,97791.37,488956.85,51166.3,Debit Card,C00398
T00665,2021-04-13,05:58 PM,S002,P0045,2,66702.49,133404.98,2782.21,Cash,C00610
T00801,2022-01-23,12:39 PM,S006,P0098,2,35522.86,71045.72,20762.69,Cash,C00156
T008570,2024-02-10,03:59 PM,S006,P00255,3,54155.31,162465.93,25212.17,Mobile Payment,C00387
T002498,2021-02-08,10:09 AM,S003,P002,5,5914.95,29574.75,4736.22,Cash,C00213
T002103,2021-12-29,07:53 PM,S001,P0079,2,23502.14,47004.28,6393.92,Credit Card,C00324
T008264,2020-05-01,01:09 PM,S008,P00140,3,17740.72,53222.16,6651.91,Cash,C00582
T002384,2023-12-03,07:35 PM,S005,P00114,2,92277.66,184555.32,38076.33,Mobile Payment,C0098
T003740,2020-08-20,03:52 PM,S003,P00185,1,62607.34,62607.34,1334.94,Debit Card,C00255
T002429,2024-02-25,01:40 PM,S002,P00349,4,81897.23,327588.92,97262.46,Mobile Payment,C00528
T00687,2022-06-28,01:06 PM,S008,P00256,3,23640.86,70922.58,1626.62,Mobile Payment,C00416
T005430,2022-10-13,06:31 PM,S008,P0083,1,66871.94,66871.94,12960.0,Credit Card,C0013
T00369,2023-04-18,10:40 AM,S003,P00309,1,42828.71,42828.71,12081.97,Mobile Payment,C0055
T001414,2020-12-26,11:19 AM,S005,P00138,2,11218.42,22436.84,4163.02,Mobile Payment,C0051
T002404,2023-03-30,01:26 PM,S004,P00150,4,45249.49,180997.96,25524.17,Mobile Payment,C00572
T003126,2022-05-26,05:47 PM,S008,P0036,3,56788.59,170365.77,26889.25,Mobile Payment,C00225
T008661,2020-02-28,07:26 PM,S004,P0031,2,31996.51,63993.02,12827.74,Mobile Payment,C00294
T00224,2023-02-23,02:04 PM,S007,P00204,2,44296.46,88592.92,8930.09,Credit Card,C00356
T004715,2021-02-26,06:43 PM,S007,P00256,3,45123.67,135371.01,32780.17,Debit Card,C00184
T006498,2021-02-21,08:29 PM,S007,P00313,2,52474.83,104949.66,14282.6,Mobile Payment,C00613
T002967,2021-03-09,10:59 AM,S002,P00149,3,8604.82,25814.46,4432.14,Mobile Payment,C00625
T0026,2023-11-26,08:12 PM,S001,P00204,4,25488.21,101952.84,25338.93,Debit Card,C0094
T006082,2022-08-29,06:10 PM,S008,P00277,1,65578.46,65578.46,7714.93,Cash,C00155
T00175,2023-05-11,03:17 PM,S007,P00146,1,53307.35,53307.35,1765.67,Debit Card,C00626
T005899,2022-12-17,01:04 PM,S008,P00195,2,27225.37,54450.74,16093.85,Credit Card,C00261
T003106,2020-06-16,06:21 PM,S007,P00157,2,31391.15,62782.3,11758.49,Mobile Payment,C00418
T002197,2023-02-20,02:41 PM,S003,P00129,4,91737.88,366951.52,25240.8,Credit Card,C00275
T001347,2020-11-22,02:59 PM,S004,P001,4,88761.87,355047.48,103970.62,Debit Card,C00491
T007265,2021-03-12,06:40 PM,S002,P00322,1,33951.54,33951.54,6571.32,Mobile Payment,C00295
T007722,2022-11-23,10:52 AM,S001,P00175,5,30865.03,154325.15,27527.06,Credit Card,C00371
T008081,2020-06-02,08:56 PM,S007,P00150,1,8670.24,8670.24,697.57,Cash,C0033
T004259,2020-10-16,08:41 PM,S008,P00272,4,3200.55,12802.2,1274.33,Cash,C00605
T001579,2022-03-03,01:21 PM,S006,P00252,1,21034.81,21034.81,2525.1,Debit Card,C00105
T001444,2021-08-29,03:39 PM,S001,P00289,1,47632.45,47632.45,8863.54,Cash,C00608
T003750,2022-05-09,12:51 PM,S003,P00132,3,99845.84,299537.52,78840.53,Credit Card,C00458
T006576,2022-10-15,12:23 PM,S008,P0050,3,66295.78,198887.34,43233.34,Mobile Payment,C00473
T008988,2022-03-26,11:52 AM,S008,P00288,3,61355.3,184065.9,18387.38,Debit Card,C0054
T00666,2020-06-08,10:11 AM,S004,P00241,3,87346.17,262038.51,39874.89,Cash,C00118
T008149,2022-08-27,07:48 PM,S007,P00178,4,6738.24,26952.96,3806.83,Debit Card,C0073
T005461,2022-05-18,09:31 PM,S005,P0039,2,43286.47,86572.94,17971.51,Credit Card,C0022
T002496,2022-07-10,07:54 PM,S003,P00352,4,18326.89,73307.56,11919.91,Credit Card,C00310
T002585,2020-12-10,11:14 AM,S006,P0037,3,35319.63,105958.89,2369.75,Mobile Payment,C00194
T00894,2022-08-13,11:14 AM,S004,P0056,1,75145.18,75145.18,8143.29,Debit Card,C00567
T00267,2021-06-30,12:46 PM,S004,P0067,5,49457.75,247288.75,72814.12,Mobile Payment,C0064
T005704,2023-04-05,06:11 PM,S004,P0076,3,76439.8,229319.4,41958.36,Debit Card,C00660
T001869,2020-10-10,10:47 AM,S007,P00304,3,5484.07,16452.21,92.53,Mobile Payment,C00455
T003339,2024-01-30,12:32 PM,S006,P00358,5,12692.1,63460.5,9967.72,Debit Card,C00541
T002604,2021-10-29,01:51 PM,S007,P00157,4,22522.29,90089.16,17791.73,Credit Card,C00230
T008021,2022-02-01,05:24 PM,S006,P00288,4,25822.81,103291.24,29496.36,Cash,C0050
T00430,2023-06-20,01:53 PM,S008,P00244,2,45850.25,91700.5,15252.57,Debit Card,C00603
T003297,2021-02-02,10:19 AM,S003,P00209,1,5268.82,5268.82,1021.15,Cash,C00593
T005473,2021-01-12,02:07 PM,S006,P00193,2,30958.24,61916.48,16489.71,Credit Card,C00631
T008591,2023-06-18,02:10 PM,S003,P00130,5,7681.32,38406.6,10857.21,Cash,C00552
T006563,2024-01-09,02:59 PM,S007,P0067,3,73643.19,220929.57,52750.35,Cash,C00678
T004540,2022-04-01,05:00 PM,S004,P00210,3,69447.48,208342.44,24426.46,Credit Card,C00235
T002974,2022-01-27,11:33 AM,S007,P0019,5,43495.96,217479.8,32670.21,Cash,C00103
T008304,2023-08-02,05:03 PM,S001,P0056,3,99030.83,297092.49,71527.67,Credit Card,C00261
T004379,2022-12-01,05:35 PM,S006,P00158,1,33142.31,33142.31,1715.36,Mobile Payment,C00173
T007409,2023-06-18,02:59 PM,S005,P00328,1,51744.59,51744.59,12541.11,Cash,C0030
T001268,2020-01-22,05:57 PM,S008,P0029,5,72137.55,360687.75,14649.22,Mobile Payment,C00282
T001091,2020-08-16,05:02 PM,S003,P0040,4,15989.38,63957.52,3336.13,Credit Card,C00281
T004028,2023-04-28,01:16 PM,S004,P00216,5,47416.46,237082.3,70740.54,Mobile Payment,C00143
T005710,2023-05-20,01:35 PM,S008,P00103,1,36772.1,36772.1,539.51,Credit Card,C00437
T002968,2023-11-16,10:05 AM,S006,P00334,2,5483.96,10967.92,1618.75,Debit Card,C00383
T007341,2024-05-10,02:36 PM,S005,P00379,1,64959.84,64959.84,15683.51,Debit Card,C00556
T003109,2020-10-14,04:59 PM,S004,P00178,2,45680.37,91360.74,1155.12,Debit Card,C00606
T00458,2023-03-06,12:07 PM,S003,P00229,4,26265.69,105062.76,29114.61,Mobile Payment,C00115
T006731,2020-04-12,07:35 PM,S004,P00170,1,38161.43,38161.43,3344.12,Mobile Payment,C00147
T001662,2020-03-06,05:40 PM,S003,P00244,5,12815.92,64079.6,15470.58,Debit Card,C00438
T007686,2020-05-30,06:12 PM,S006,P00192,1,69581.75,69581.75,1715.09,Debit Card,C00616
T004157,2020-03-25,11:09 AM,S001,P00362,1,26241.77,26241.77,5017.36,Cash,C00586
T008065,2020-07-29,02:20 PM,S002,P0016,4,1717.52,6870.08,42.33,Credit Card,C00480
T008395,2020-01-24,11:01 AM,S006,P00304,1,66151.08,66151.08,9474.82,Cash,C00212
T004336,2023-08-29,11:09 AM,S003,P00123,5,65855.76,329278.8,12998.68,Mobile Payment,C00427
T005969,2024-03-18,09:47 PM,S004,P00233,5,16539.51,82697.55,7613.86,Cash,C00427
T002903,2023-08-17,09:16 PM,S002,P00320,4,17944.88,71779.52,15460.5,Debit Card,C00600
T005781,2022-08-27,11:53 AM,S001,P00334,5,5410.21,27051.05,6739.16,Debit Card,C00334
T00329,2022-05-12,01:25 PM,S003,P00270,3,58247.86,174743.58,115.74,Cash,C00591
T003506,2023-02-11,01:00 PM,S002,P00129,3,64513.05,193539.15,44102.63,Credit Card,C0037
T007752,2024-02-22,09:50 PM,S004,P00317,4,70357.86,281431.44,5974.82,Credit Card,C00650
T007945,2022-03-07,01:40 PM,S002,P00256,3,10488.56,31465.68,5139.49,Mobile Payment,C00187
T007174,2023-11-28,06:15 PM,S005,P0085,3,59139.43,177418.29,37934.67,Credit Card,C00342
T007201,2023-11-06,04:45 PM,S004,P00258,1,76923.43,76923.43,3850.91,Debit Card,C00377
T007166,2021-09-13,01:28 PM,S004,P0060,4,62485.3,249941.2,57527.42,Mobile Payment,C00137
T00326,2023-02-19,06:48 PM,S006,P001,1,3392.54,3392.54,544.25,Mobile Payment,C0075
T008756,2021-04-16,12:56 PM,S006,P00135,4,73926.8,295707.2,26579.66,Mobile Payment,C0053
T001383,2022-04-11,09:15 PM,S004,P0082,3,94768.02,284304.06,25019.97,Credit Card,C00156
T00636,2021-10-15,01:10 PM,S001,P00146,1,34484.89,34484.89,8200.95,Cash,C00536
T001375,2023-11-19,06:50 PM,S001,P00219,3,60126.78,180380.34,19202.86,Debit Card,C00302
T002292,2021-08-25,09:28 PM,S003,P00364,4,88222.16,352888.64,96114.16,Cash,C00274
T004298,2024-07-16,09:48 PM,S003,P0089,5,51096.01,255480.05,36145.8,Credit Card,C00386
T001988,2023-02-28,02:30 PM,S006,P00190,1,64863.38,64863.38,9234.8,Credit Card,C00488
T00537,2023-01-10,06:14 PM,S005,P0072,5,77696.92,388484.6,57517.44,Mobile Payment,C00679
T007235,2023-09-10,09:41 PM,S004,P00126,1,52017.0,52017.0,10919.42,Mobile Payment,C00596
T003893,2020-06-22,09:32 PM,S006,P00320,3,38408.58,115225.74,2131.9,Credit Card,C00419
T004529,2020-03-29,05:28 PM,S008,P00353,3,7464.53,22393.59,11.24,Cash,C00564
T00780,2020-08-06,06:05 PM,S003,P00271,4,42105.71,168422.84,34016.87,Debit Card,C00437
T007690,2020-12-28,07:24 PM,S006,P00344,4,37422.01,149688.04,44618.22,Cash,C00630
